image,label,dataset,is_real
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0190.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0191.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0192.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0193.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0194.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0195.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0196.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0197.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0198.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0199.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0200.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0201.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0202.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0203.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0204.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0205.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0206.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0207.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0208.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0209.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0210.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0211.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0212.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0213.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0214.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0215.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0216.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0217.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0218.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0219.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0220.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0221.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0222.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0223.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0224.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0225.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0226.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0227.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0228.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0229.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0230.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0231.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0232.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0233.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0234.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0235.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0236.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0237.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0238.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0239.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0240.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0241.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0242.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0243.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0244.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0245.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0246.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0247.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0248.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0249.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0250.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0251.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0252.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0253.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0254.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0255.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0256.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0257.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0258.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0259.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0260.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0261.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0262.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0263.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0264.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0265.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0266.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0267.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0268.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0269.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0270.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0271.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0272.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0273.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0274.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0275.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0276.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0277.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0278.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0279.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0280.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0281.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0282.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0283.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0284.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0285.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0286.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0287.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0288.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0289.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0290.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0291.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0292.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0293.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0294.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0295.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0296.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0297.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0298.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0299.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0300.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0301.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0302.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0303.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0304.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0305.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0306.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0307.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0308.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0309.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0310.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0311.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0312.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0313.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0314.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0315.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0316.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0317.tiff,Segmented Neutrophil,matek,1
/ictstr01/home/aih/jan.boada/project/codes/datasets/data/matek/real_train_fewshot/seed0/Segmented Neutrophil/NGS_0318.tiff,Segmented Neutrophil,matek,1
